"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nucb2",0.00251616538093829,1.99266035874134,0.041,0.027,1,"CM4","Nucb2"
"Klk8",0.00253739712044424,2.30845447283612,0.023,0.013,1,"CM4","Klk8"
"Syngr1",0.00256781870447935,0.718417263398884,0.192,0.255,1,"CM4","Syngr1"
"Dus3l",0.0025720673836183,0.334781359489448,0.029,0.046,1,"CM4","Dus3l"
"Tmem251",0.00257639506299692,0.431035550735808,0.029,0.046,1,"CM4","Tmem251"
"Tspan31",0.00257688891805764,1.58483255200333,0.073,0.055,1,"CM4","Tspan31"
"Actr10",0.00262231932990024,0.679523448481313,0.131,0.174,1,"CM4","Actr10"
"Znrd1",0.0026309821044461,1.53433274618318,0.086,0.067,1,"CM4","Znrd1"
"Bcl10",0.00263156220722183,1.55005776459304,0.098,0.08,1,"CM4","Bcl10"
"Rassf2",0.00265816463731734,2.05752101516366,0.015,0.007,1,"CM4","Rassf2"
"Fam89b",0.00266289364605272,1.71487047138833,0.055,0.04,1,"CM4","Fam89b"
"Strap",0.00268361490842789,1.49760263976371,0.151,0.134,1,"CM4","Strap"
"Parp14",0.00270616673575439,0.263987542646092,0.011,0.023,1,"CM4","Parp14"
"Spr",0.00271015300473254,1.42383394370277,0.076,0.058,1,"CM4","Spr"
"Rnf26",0.00272492059296856,2.20224429290734,0.02,0.011,1,"CM4","Rnf26"
"Spi1",0.00274063704641681,2.4372178081007,0.015,0.007,1,"CM4","Spi1"
"Sirt6",0.00280643319065155,0.202897326540677,0.016,0.029,1,"CM4","Sirt6"
"Mlst81",0.0028175071131314,0.291682030448178,0.017,0.031,1,"CM4","Mlst8"
"Snhg18",0.00286657735928514,1.46931947082457,0.086,0.068,1,"CM4","Snhg18"
"Zfp7481",0.00287264059606911,0.409435479082622,0.01,0.022,1,"CM4","Zfp748"
"Tyrobp",0.00287407348870218,1.88424899689873,0.042,0.028,1,"CM4","Tyrobp"
"Cdc25a1",0.0028756235524693,0.387783076701155,0.024,0.04,1,"CM4","Cdc25a"
"B9d2",0.00292081714103599,1.67562255893966,0.036,0.023,1,"CM4","B9d2"
"Ocel1",0.0029342981434449,1.64019913289346,0.058,0.042,1,"CM4","Ocel1"
"Gga1",0.00293718535861862,0.709007758290432,0.059,0.083,1,"CM4","Gga1"
"Birc31",0.0029426388857183,0.377264392759587,0.013,0.025,1,"CM4","Birc3"
"Srd5a3",0.00294890573628408,0.312187407128068,0.03,0.047,1,"CM4","Srd5a3"
"Dock9",0.00295340399037607,1.71032950397108,0.063,0.047,1,"CM4","Dock9"
"Lcp1",0.00297655559838491,2.00646657845193,0.037,0.024,1,"CM4","Lcp1"
"Eif4h",0.00298710179356583,0.811670411292294,0.186,0.249,1,"CM4","Eif4h"
"Lzic",0.00298840854100395,0.653766273188408,0.07,0.097,1,"CM4","Lzic"
"Rhbdd2",0.00299096100850304,0.206167207938451,0.023,0.038,1,"CM4","Rhbdd2"
"Tmem119",0.00299475555940563,2.67116198498738,0.013,0.006,1,"CM4","Tmem119"
"Mri1",0.00301948186142791,0.443786086969377,0.023,0.038,1,"CM4","Mri1"
"Lurap1l",0.00302908877598711,2.60971751212075,0.017,0.009,1,"CM4","Lurap1l"
"Rgma",0.00304386974697575,0.557797280071339,0.033,0.051,1,"CM4","Rgma"
"Gtf2f1",0.00305802459103467,1.68270395638418,0.054,0.039,1,"CM4","Gtf2f1"
"Grb2",0.00306183095553904,0.680767361885406,0.254,0.342,1,"CM4","Grb2"
"Pcx1",0.00306303634030431,0.254335558693175,0.012,0.023,1,"CM4","Pcx"
"Camk1",0.00306552435652073,1.43832997580521,0.146,0.13,1,"CM4","Camk1"
"Xrcc11",0.00307249796304507,0.477994411219102,0.039,0.058,1,"CM4","Xrcc1"
"Atp6v1d",0.00309323344421476,1.27220219316434,0.21,0.205,1,"CM4","Atp6v1d"
"Cidea",0.00310866855037352,0.606700129633767,0.076,0.104,1,"CM4","Cidea"
"Dnajc10",0.00313063473548989,0.872829050305414,0.086,0.118,1,"CM4","Dnajc10"
"Nt5c",0.00314663826708745,1.53435766116157,0.051,0.036,1,"CM4","Nt5c"
"Rrp81",0.0031510637264205,0.3243844146484,0.025,0.041,1,"CM4","Rrp8"
"Fam50a",0.00315430620069878,1.76755243516268,0.059,0.044,1,"CM4","Fam50a"
"Senp3",0.00316886137160151,0.638315006765042,0.05,0.072,1,"CM4","Senp3"
"Med25",0.00318106580918784,0.625300922594051,0.072,0.099,1,"CM4","Med25"
"Ndn",0.00318855826629707,1.73589221476193,0.037,0.024,1,"CM4","Ndn"
"Nmral11",0.00320479812876816,1.86671156000192,0.03,0.018,1,"CM4","Nmral1"
"Rdm11",0.00321983035590448,0.706143996813613,0.051,0.074,1,"CM4","Rdm1"
"Cactin",0.00327453923711283,1.97219296903101,0.035,0.023,1,"CM4","Cactin"
"Gm11627",0.00328537733913476,2.4448439646741,0.019,0.01,1,"CM4","Gm11627"
"Ndufaf21",0.00328755812780841,0.69151227437543,0.154,0.203,1,"CM4","Ndufaf2"
"Sdf2l1",0.00331000748251147,1.88196166678271,0.027,0.016,1,"CM4","Sdf2l1"
"Ogfrl11",0.00331049129511059,0.379375976042557,0.047,0.069,1,"CM4","Ogfrl1"
"Ninj1",0.00331858138658906,1.60151675819748,0.064,0.047,1,"CM4","Ninj1"
"Bhlhe40",0.00334495716153225,0.446856013775963,0.059,0.083,1,"CM4","Bhlhe40"
"Lcmt1",0.00334547976504113,0.755357744998874,0.047,0.068,1,"CM4","Lcmt1"
"Plcb11",0.00335063931063186,1.50206556557233,0.073,0.056,1,"CM4","Plcb1"
"Nudt14",0.00337477525707273,2.23356036550872,0.02,0.011,1,"CM4","Nudt14"
"Tlcd11",0.00337655206816476,0.215309129384365,0.013,0.025,1,"CM4","Tlcd1"
"Plekhj1",0.00339918248685601,1.76993742780895,0.064,0.048,1,"CM4","Plekhj1"
"Alox5",0.00340721380555596,0.356510022583435,0.01,0.021,1,"CM4","Alox5"
"Psma3",0.00344206641082013,0.990623505940799,0.357,0.405,1,"CM4","Psma3"
"Cebpb",0.00344248580452351,1.58201652300174,0.059,0.043,1,"CM4","Cebpb"
"Mtif3",0.00344423896395763,0.217352407132395,0.017,0.03,1,"CM4","Mtif3"
"Pycard",0.00344867258537732,1.46469564404251,0.107,0.088,1,"CM4","Pycard"
"Vapb",0.00345340852986942,0.772914957096301,0.114,0.151,1,"CM4","Vapb"
"Pithd1",0.00345968810254858,0.664252687121815,0.016,0.029,1,"CM4","Pithd1"
"BC029722",0.00349454797050704,2.33092884633111,0.027,0.017,1,"CM4","BC029722"
"Slc12a91",0.00350269800997231,0.145270320308836,0.01,0.021,1,"CM4","Slc12a9"
"4931406C07Rik",0.0035035353635541,0.717782760575846,0.038,0.058,1,"CM4","4931406C07Rik"
"Sft2d21",0.00350710155555642,0.243807618971865,0.031,0.049,1,"CM4","Sft2d2"
"Psme3",0.00351033886645539,1.42838714939109,0.076,0.059,1,"CM4","Psme3"
"Thop1",0.00354824973290161,2.24407952394441,0.022,0.012,1,"CM4","Thop1"
"Nxt11",0.00358121729671892,1.71239876063921,0.053,0.038,1,"CM4","Nxt1"
"Smim27",0.00359942784195074,1.51133366400274,0.075,0.057,1,"CM4","Smim27"
"Greb1l1",0.00365334155496934,0.892648887255473,0.019,0.033,1,"CM4","Greb1l"
"Pdxk1",0.00365417267260275,0.15465626058381,0.013,0.025,1,"CM4","Pdxk"
"Glmp",0.00366296756753317,1.72548234141003,0.045,0.031,1,"CM4","Glmp"
"Tmem1861",0.00366835378457224,0.530000214290856,0.031,0.049,1,"CM4","Tmem186"
"Smim20",0.00371404190823153,0.806577516205474,0.124,0.166,1,"CM4","Smim20"
"Hmgcl",0.00374250893433551,0.639430286224518,0.053,0.076,1,"CM4","Hmgcl"
"Chst14",0.00378057205138054,2.13686311373018,0.015,0.007,1,"CM4","Chst14"
"Smim4",0.00383063457653786,0.741071934540674,0.217,0.288,1,"CM4","Smim4"
"Rell11",0.00384370824897684,2.0169047598785,0.04,0.027,1,"CM4","Rell1"
"Lig11",0.00385926616810976,1.44855532176996,0.101,0.083,1,"CM4","Lig1"
"Phax",0.00386871160790173,0.579470609231943,0.058,0.082,1,"CM4","Phax"
"Btg2",0.00390526260208129,0.756894342584375,0.093,0.125,1,"CM4","Btg2"
"Twf2",0.00390622875725043,0.595298200953131,0.108,0.143,1,"CM4","Twf2"
"Mphosph10",0.00390894472182918,0.700745766245439,0.045,0.066,1,"CM4","Mphosph10"
"Dnttip2",0.00393779435076861,0.784830302690573,0.059,0.084,1,"CM4","Dnttip2"
"Wdtc1",0.00394460410365916,0.549233273593855,0.051,0.072,1,"CM4","Wdtc1"
"Mpg",0.00394720579508031,0.491102182881244,0.033,0.05,1,"CM4","Mpg"
"Commd1",0.00396764196558203,1.23227760777076,0.267,0.278,1,"CM4","Commd1"
"Cdkn2c1",0.00406015471820264,1.54148867470529,0.116,0.099,1,"CM4","Cdkn2c"
"Rfxank",0.00407108021327415,0.813139238600653,0.044,0.065,1,"CM4","Rfxank"
"Ccdc130",0.00407722560347302,0.102255765927001,0.012,0.024,1,"CM4","Ccdc130"
"Fam53c",0.00409353752565764,0.406965310345297,0.026,0.041,1,"CM4","Fam53c"
"Egln2",0.00410008451150062,1.66577207983488,0.063,0.047,1,"CM4","Egln2"
"Tpp1",0.00415495249177284,0.863851691303863,0.06,0.084,1,"CM4","Tpp1"
"Relb",0.0041720880598484,0.322596860345259,0.018,0.031,1,"CM4","Relb"
"Fam207a",0.00419603995086563,0.48048866259219,0.03,0.046,1,"CM4","Fam207a"
"Tbkbp1",0.00419773842453208,2.28932910752154,0.013,0.006,1,"CM4","Tbkbp1"
"Fcgr3",0.00421864555121303,2.7349454881656,0.013,0.006,1,"CM4","Fcgr3"
"Cebpz",0.0042396365340443,0.816052956220327,0.082,0.111,1,"CM4","Cebpz"
"Rab231",0.00424516394443963,0.462701287863058,0.03,0.046,1,"CM4","Rab23"
"Itpr3",0.00425522131016033,2.63242717770115,0.012,0.006,1,"CM4","Itpr3"
"Rad51c1",0.0042566498736935,0.39073299405127,0.019,0.033,1,"CM4","Rad51c"
"Fam3c",0.00427600637841817,1.6538313036657,0.07,0.054,1,"CM4","Fam3c"
"Ormdl3",0.00429210819946906,1.79703453032054,0.048,0.034,1,"CM4","Ormdl3"
"Dcps1",0.00429497231434771,0.72426308144275,0.054,0.077,1,"CM4","Dcps"
"Fbxw9",0.00430855997581954,2.11249170006488,0.027,0.017,1,"CM4","Fbxw9"
"Bcl2l2",0.00431607081885649,0.502026757670252,0.029,0.045,1,"CM4","Bcl2l2"
"Krr1",0.00431732457479323,0.612827366450203,0.047,0.068,1,"CM4","Krr1"
"Pde9a1",0.00432528140221143,0.429791468018775,0.007,0.016,1,"CM4","Pde9a"
"Nanp",0.00433483844671698,1.95022654866443,0.02,0.011,1,"CM4","Nanp"
"Dnm3os",0.00437518189364444,1.83837781446442,0.019,0.01,1,"CM4","Dnm3os"
"Ero1lb1",0.00440033511934524,0.596338453074256,0.005,0.014,1,"CM4","Ero1lb"
"Prim11",0.00440290117977054,0.492989067229507,0.049,0.07,1,"CM4","Prim1"
"Cenpl1",0.00441401402803841,0.490942204466124,0.02,0.034,1,"CM4","Cenpl"
"Suox",0.00442529087456222,1.85032509734905,0.016,0.008,1,"CM4","Suox"
"Dnmt11",0.00443455759501566,1.42300501232571,0.128,0.111,1,"CM4","Dnmt1"
"Nif3l11",0.00444801569085182,0.629084784245258,0.03,0.047,1,"CM4","Nif3l1"
"Tpm3",0.00449719962789069,1.2813543053809,0.192,0.181,1,"CM4","Tpm3"
"Rpa21",0.00450653809743539,1.57920348661393,0.045,0.031,1,"CM4","Rpa2"
"Wdr531",0.00453865648278473,0.273104787707644,0.017,0.03,1,"CM4","Wdr53"
"Psmd5",0.00456393478676407,0.60929728530384,0.049,0.07,1,"CM4","Psmd5"
"Csf1r",0.00456726789236381,2.38645727647624,0.02,0.011,1,"CM4","Csf1r"
"Adi1",0.00457577835293647,1.67937226540446,0.031,0.02,1,"CM4","Adi1"
"Gmfb",0.00457834100739528,0.837096757560527,0.093,0.125,1,"CM4","Gmfb"
"Cwc25",0.0045791236238246,0.432208486406884,0.035,0.053,1,"CM4","Cwc25"
"Procr",0.00458818196443095,1.89733063820604,0.01,0.004,1,"CM4","Procr"
"Mtx1",0.00458875573585018,0.428270893032531,0.042,0.061,1,"CM4","Mtx1"
"Tbl21",0.00460735747015119,0.36502658534969,0.016,0.028,1,"CM4","Tbl2"
"Lxn",0.00460883036924167,1.53393386871024,0.051,0.037,1,"CM4","Lxn"
"Cat",0.00471465658587162,0.797732733639452,0.167,0.219,1,"CM4","Cat"
"Kctd20",0.00475992224197974,0.974921168844857,0.08,0.109,1,"CM4","Kctd20"
"Jtb",0.0047608903126452,1.4659801805593,0.092,0.075,1,"CM4","Jtb"
"Jrkl",0.00476128585850022,0.784381200993606,0.036,0.054,1,"CM4","Jrkl"
"Brd31",0.00477419255377978,0.811869894515917,0.134,0.177,1,"CM4","Brd3"
"Kif1bp",0.0047920334965759,0.571544479767043,0.048,0.069,1,"CM4","Kif1bp"
"Atg1011",0.00479390869449113,1.62666023074233,0.052,0.037,1,"CM4","Atg101"
"BC003965",0.00483304282131723,0.737003632442764,0.073,0.101,1,"CM4","BC003965"
"Lepr",0.00484240189096008,2.61386188824118,0.025,0.015,1,"CM4","Lepr"
"Sdad1",0.00485022659852494,0.734426089767287,0.032,0.049,1,"CM4","Sdad1"
"Nosip",0.00485282501761098,0.659270212790085,0.036,0.054,1,"CM4","Nosip"
"Nelfcd",0.00486568329772458,1.46878261862505,0.037,0.025,1,"CM4","Nelfcd"
"Ppil1",0.0048793315877569,1.5187258285299,0.105,0.088,1,"CM4","Ppil1"
"Ginm1",0.00490703686815338,0.682451678572455,0.08,0.108,1,"CM4","Ginm1"
"Stk11ip1",0.0050162351361584,0.323159065576545,0.012,0.023,1,"CM4","Stk11ip"
"Galnt16",0.00501963352595513,2.30970930860428,0.022,0.013,1,"CM4","Galnt16"
"Tfpt",0.00502975497907372,0.478614366519411,0.015,0.027,1,"CM4","Tfpt"
"Polg1",0.00508811359044311,0.668386187121031,0.043,0.063,1,"CM4","Polg"
"Erbb2",0.00514997362379293,0.222480824111304,0.026,0.041,1,"CM4","Erbb2"
"Utp18",0.00517585174000409,0.717344580795247,0.06,0.083,1,"CM4","Utp18"
"Abcf1",0.00518821394300676,1.44774872441835,0.169,0.157,1,"CM4","Abcf1"
"Tapbp",0.00519170500093904,1.49847775315568,0.054,0.039,1,"CM4","Tapbp"
"Adsl",0.00519649628076397,0.711885665951989,0.075,0.102,1,"CM4","Adsl"
"Gsap",0.00521002706899507,0.523920747812399,0.013,0.024,1,"CM4","Gsap"
"Pccb",0.00521541506941297,0.738865616856553,0.095,0.125,1,"CM4","Pccb"
"Fabp7",0.00521618552390987,2.07402359054159,0.017,0.009,1,"CM4","Fabp7"
"Rap2b",0.00522450768838214,2.01897122539138,0.031,0.02,1,"CM4","Rap2b"
"Nol3",0.00523648288360605,1.48091776871666,0.052,0.038,1,"CM4","Nol3"
"Fam83d1",0.00524059444513757,1.77230373994152,0.048,0.034,1,"CM4","Fam83d"
"Serpinf1",0.00524750421515889,2.22247648605148,0.02,0.012,1,"CM4","Serpinf1"
"Mus81",0.00527275155467843,0.104988360638591,0.022,0.036,1,"CM4","Mus81"
"Slc9a3r1",0.00527971429381519,2.33687517389752,0.014,0.007,1,"CM4","Slc9a3r1"
"Tubb4a",0.00533521446595343,2.31393021038475,0.014,0.007,1,"CM4","Tubb4a"
"Api5",0.00535470220276853,0.760409449733096,0.122,0.161,1,"CM4","Api5"
"St6galnac3",0.00536673609152831,1.83050218459633,0.048,0.034,1,"CM4","St6galnac3"
"Lrrc4b",0.00539490029109709,0.472192292302895,0.036,0.054,1,"CM4","Lrrc4b"
"Ppa2",0.00540023192991494,0.730095446687575,0.207,0.271,1,"CM4","Ppa2"
"Neurl2",0.00544785251546735,1.43421882063605,0.073,0.056,1,"CM4","Neurl2"
"Msmo1",0.0054681569015669,0.717734050773909,0.027,0.042,1,"CM4","Msmo1"
"Mmp16",0.00552586752796623,2.09004376788082,0.016,0.009,1,"CM4","Mmp16"
"Pex10",0.00553318065366459,0.35289492911784,0.016,0.028,1,"CM4","Pex10"
"Csde1",0.00553561903715824,0.767237186035465,0.474,0.625,1,"CM4","Csde1"
"B230354K17Rik",0.00558032960151096,0.547261456286249,0.022,0.036,1,"CM4","B230354K17Rik"
"Gtpbp11",0.00558529701455854,0.40917188307254,0.038,0.056,1,"CM4","Gtpbp1"
"Pdxp",0.00559067186214823,2.06321469624721,0.019,0.01,1,"CM4","Pdxp"
"Prmt6",0.00564284475028723,0.1468767826602,0.008,0.018,1,"CM4","Prmt6"
"Syvn1",0.00567149738150463,0.395494870976864,0.017,0.029,1,"CM4","Syvn1"
"F8a",0.00568358014315229,1.81555728080185,0.024,0.015,1,"CM4","F8a"
"Sh2b1",0.00573309944415853,0.545163557663054,0.056,0.079,1,"CM4","Sh2b1"
"Mcm51",0.00574129605649614,1.63059150676439,0.063,0.048,1,"CM4","Mcm5"
"Snrpa",0.00580992996689979,1.42235721583764,0.107,0.09,1,"CM4","Snrpa"
"Akirin1",0.00583517509840332,0.665105520427812,0.087,0.116,1,"CM4","Akirin1"
"Efnb31",0.00585772868489052,0.73420155710028,0.083,0.112,1,"CM4","Efnb3"
"Mustn1",0.00585854725163394,2.58180399780853,0.016,0.008,1,"CM4","Mustn1"
"Tceanc21",0.00585965591649864,0.346624715331424,0.026,0.041,1,"CM4","Tceanc2"
"Tbx3",0.00588325515372251,1.78111190460535,0.026,0.016,1,"CM4","Tbx3"
"Coro1c1",0.00589562654592154,0.827637923231448,0.082,0.11,1,"CM4","Coro1c"
"Xaf1",0.00592509954363674,1.72491715500806,0.02,0.011,1,"CM4","Xaf1"
"Nsmf",0.00593609627169017,0.445740537844922,0.024,0.038,1,"CM4","Nsmf"
"Ldlrap1",0.00594169438190072,0.408949538444888,0.023,0.038,1,"CM4","Ldlrap1"
"Sars2",0.0059598209984151,0.420009271636542,0.016,0.028,1,"CM4","Sars2"
"Plxdc2",0.00596967803977903,1.56360381672389,0.054,0.04,1,"CM4","Plxdc2"
"Ecrg4",0.00598211489774155,2.17304448377772,0.016,0.008,1,"CM4","Ecrg4"
"AI5068161",0.00603148364633879,1.63554485150607,0.094,0.078,1,"CM4","AI506816"
"Ift22",0.00603903288137496,2.03986691199969,0.027,0.017,1,"CM4","Ift22"
"Dtymk1",0.00604228777908224,0.776744982961468,0.203,0.268,1,"CM4","Dtymk"
